"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Bhutan"	64	774.83	731.055	705.562	682.083	643.779	604.229	579.033	562.97	532.91	474.238	436.225	391.835	358.385	313.933	283.288	249.053	212.462	179.691
"India"	356	1311050.527	1367326.19	1412930.727	1450746.542	1478718.373	1497168.493	1497176.926	1485647.072	1459215.832	1420928.385	1374329.828	1320791.073	1263085.983	1201159.767	1141162.481	1075665.63	1000936.944	925165.063
"Iran (Islamic Republic of)"	364	79109.272	80049.917	80184.814	79127.985	77167.187	75283.721	74154.394	72050.223	69194.44	65364.421	60615.368	55102.664	50053.896	45553.059	41085.701	37796.005	34386.681	30921.492
"Maldives"	462	363.657	380.25	391.423	399.447	405.464	406.794	407.113	398.597	385.635	371.743	354.878	330.614	306.36	282.408	256.487	237.604	214.244	190.33
"Nepal"	524	28513.7	29219.271	29801.016	29931.332	29648.85	29119.05	28373.262	27371.531	26207.354	24580.491	23247.638	21682.859	19578.634	17661.279	15483.118	13243.575	11168.637	9078.463
"Pakistan"	586	188924.874	202950.277	215642.291	226940.163	236170.605	243480.337	249682.826	254188.082	254085.946	253944.013	250977.062	245750.207	237076.036	227408.742	218176.832	206282.724	195451.773	184387.024
"Sri Lanka"	144	20715.01	20662.002	20436.903	20028.218	19440.468	18865.212	18052.428	17102.021	16177.741	15216.999	14083.842	12832.485	11911.431	10827.887	9836.879	8774.022	7690.537	6836.859
"Brunei Darussalam"	96	423.188	430.01	430.257	426.396	410.747	389.147	373.873	348.807	317.443	289.874	263.81	234.847	206.763	177.341	140.856	115.987	90.47	71.518
"Cambodia"	116	15577.899	16107.22	16555.316	16886.861	17081.513	17194.508	17349.172	17427.729	17347.889	17000.352	16645.565	15942.55	15087.478	14445.729	13919.921	13494.531	12565.39	11396.293
"Indonesia"	360	257563.815	267215.466	274559.006	279109.305	282748.274	283830.372	280679.808	276481.207	271282.867	264419.257	255971.826	246798.964	235125.523	226155.06	212684.358	204243.678	191807.902	178354.466
"Lao People's Democratic Republic"	418	6802.023	7028.725	7282.159	7417.268	7556.762	7625.784	7628.715	7498.05	7424.463	7188.862	6962.122	6631.542	6277.944	5857.409	5495.413	5176.199	4757.162	4404.841
"Malaysia"	458	30331.007	31799.774	33090.877	33960.796	34593.199	34518.686	34296.992	33854.643	33468.508	32394.411	30956.593	29557.346	28398.969	26695.534	25101.667	23269.764	22005.168	20791.066
"Myanmar"	104	53897.154	54627.48	55033.046	54611.457	54035.446	52761.89	51173.844	49203.504	47039.466	44500.262	41750.112	39068.755	36344.019	33606.427	30498.076	28208.266	25790.394	23099.692
"Philippines"	608	100699.395	106055.635	110822.252	114817.071	118142.609	120312.341	121662.434	122230.602	121050.755	119720.187	116610.101	112345.79	107893.489	104044.423	98515.234	93351.638	87316.089	82251.088
"Singapore"	702	5603.74	5739.853	5773.306	5740.672	5510.089	5264.966	4832.43	4406.288	4121.678	3674.029	3263.753	2814.835	2400.117	2116.403	1696.931	1401.079	1071.916	846.115
"Thailand"	764	67959.359	67050.271	66023.934	64758.02	62808.721	60082.114	57244.563	53783.169	50349.327	46688.704	42897.967	38900.826	35134.68	31385.239	27600.709	24444.449	21387.043	17982.186
"Timor-Leste"	626	1184.765	1139.489	1154.077	1183.349	1229.303	1299.527	1377.031	1426.083	1468.668	1475.613	1492.944	1516.741	1562.231	1529.946	1500.11	1462.181	1367.672	1288.295
"Viet Nam"	704	93447.601	96583.232	99338.652	100978.668	101567.776	101588.631	100625.02	99375.312	97215.833	94226.337	91107.317	87244.787	83029.934	79250.997	75636.945	71944.366	68623.362	66057.588
"Armenia"	51	3017.712	2799.862	2572.508	2347.957	2121.253	1855.693	1662.83	1454.918	1289.452	1110.399	937.166	775.644	641.427	496.868	389.711	298.06	233.887	173.562
"Azerbaijan"	31	9753.968	10032.323	10097.482	9983.435	9899.252	9718.949	9499.875	9142.262	8826.322	8414.314	7983.445	7467.797	7028.701	6647.954	6262.917	5919.376	5630.62	5235.074
"Bahrain"	48	1377.237	1139.59	1050.356	980.847	971.939	940.93	890.158	844.944	782.88	737.666	705.957	667.463	611.03	565.278	513.178	489.949	473.906	456.041
"Cyprus"	196	1165.3	1125.886	1086.429	1015.158	948.165	834.727	745.579	675.288	590.795	501.635	416.353	344.976	273.597	203.308	142.901	100.407	69.371	47.249
"Georgia"	268	3999.812	3574.049	3132.566	2680.642	2283.734	1933.149	1667.055	1405.247	1152.968	914.247	714.775	533.197	405.088	298.926	233.23	174.719	131.88	106.004
"Iraq"	368	36423.395	40610.552	44601.056	48948.875	53415.372	57518.097	61877.312	65161.21	68581.687	71179.846	73002.925	75074.593	77249.737	78180.537	77654.884	78005.919	76840.468	74308.14
"Israel"	376	8064.036	8043.611	8065.755	7758.271	7560.887	7421.474	7174.407	7273.112	7207.527	7072.179	6650.525	6181.861	5992.403	5732.755	5735.81	5241.117	4943.116	4574.096
"Jordan"	400	7594.547	6971.168	6892.317	6717.023	6793.835	6933.176	6836.933	6717.162	6421.713	6328.305	6008.565	5686.809	5231.87	4976.566	4821.98	4382.597	3969.199	3630.335
"Kuwait"	414	3892.115	3205.355	3058.536	2994.313	3019.409	3009.234	2968.663	2888.235	2807.081	2708.389	2669.685	2699.666	2572.771	2495.524	2518.083	2570.384	2621.639	2734.312
"Lebanon"	422	5850.743	5551.767	5191.36	4851.552	4663.885	4451.608	4260.321	4001.559	3774.013	3480.279	3098.239	2776.359	2463.973	2069.605	1622.211	1222.937	830.067	551.189
"Oman"	512	4490.541	4481.467	4466.703	4415.715	4241.832	4216.705	4312.926	4273.323	4200.671	4037.895	3961.386	3729.527	3505.562	3272.471	3208.968	3037.276	3060.275	3022.775
"Qatar"	634	2235.355	1742.354	1711.954	1666.842	1698.334	1790.046	1811.847	1815.426	1874.362	1939.791	2146.919	2072.85	2087.609	2037.211	2240.197	2290.985	2286.003	2373.49
"Saudi Arabia"	682	31540.372	32121.696	31868.03	30930.549	29450.002	27985.116	26783.99	26124.869	24978.878	24489.134	23645.65	22106.32	21185.596	19903.619	18005.79	16918.46	15752.448	14584.951
"State of Palestine"	275	4668.466	4543.026	4622.063	4776.075	4848.962	4986.833	5100.82	5222.394	5360.428	5420.689	5382.81	5240.732	5343.633	5319.07	5234.379	4905.772	4515.225	4351.572
"Syrian Arab Republic"	760	18502.413	16322.206	15747.25	16496.881	16781.946	16834.123	16248.089	15133.538	13856.614	13341.681	12425.164	12025.446	11145.992	9869.057	9012.225	8112.242	7052.182	6695.83
"Turkey"	792	78665.83	82073.215	84881.291	86746.042	88215.251	88796.766	88476.487	86950.693	85431.524	83045.428	80163.242	77551.754	74076.839	70268.952	65594.343	60466.829	55375.2	51181.268
"United Arab Emirates"	784	9156.963	7076.668	6861.21	6548.564	6967.072	7156.901	6972.656	7216.532	7743.299	7446.464	7981.646	8533.33	8321.823	8549.837	8817.248	8661.815	9162.625	9818.351
"Yemen"	887	26832.215	28411.86	29810.211	31217.431	31577.998	32710.083	32968.655	32918.13	32569.965	31230.548	29912.249	28083.912	26086.985	23545.672	21832.268	20449.695	18544.391	16782.609
"EUROPE"	908	738095.558	732731.949	724439.213	714074.279	700475.183	686416.554	670272.857	652801.26	636491.093	619329.968	601665.167	584845.219	570704.749	558470.437	547689.003	535424.839	526149.866	516445.962
"Belarus"	112	9495.826	9260.397	8985.391	8691.233	8336.985	7946.432	7603.34	7241.594	6940.303	6583.578	6255.849	5905.593	5681.061	5454.713	5218.199	5036.93	4877.686	4726.903
"Bulgaria"	100	7149.787	6708.727	6258.458	5806.767	5352.74	4953.61	4566.107	4194.87	3872.513	3495.463	3163.78	2924.934	2688.11	2501.715	2289.009	2156.147	2030.956	1857.235
"Czech Republic"	203	10543.186	10292.349	10008.431	9632.582	9255.788	8767.98	8421.196	8058.266	7680.972	7255.274	6833.811	6432.537	6044.616	5770.413	5439.419	5132.38	4818.827	4614.678
"Hungary"	348	9855.023	9467.713	9054.725	8617.884	8174.992	7656.063	7198.472	6733.471	6257.094	5821.296	5380.453	4958.003	4619.959	4313.753	4107.258	3847.365	3575.765	3359.663
"Poland"	616	38611.794	37691.942	36370.426	34879.661	32927.36	30791.904	28866.745	26860.2	24774.032	22954.747	20746.015	18728.743	16756.794	14911.749	13282.656	11835.781	10650.527	9393.115
"Republic of Moldova"	498	4068.897	3882.09	3664.093	3427.897	3165.77	2856.764	2549.345	2248.96	1953.635	1685.611	1429.783	1155.833	944.341	751.89	601.703	436.411	331.072	257.554
"Romania"	642	19511.324	18316.372	17050.319	15702.564	14261.974	12907.121	11641.225	10177.665	8863.365	7539.298	6268.285	5089.679	4159.848	3382.795	2670.125	2105.895	1555.279	1206.375
"Russian Federation"	643	143456.918	140259.16	135658.183	130230.496	124816.751	119267.84	113556.31	108533.245	103046.988	97088.018	90950.114	86272.866	81724.537	77892.683	73275.506	70000.796	67223.345	63443.235
"Slovakia"	703	5426.258	5335.096	5212.472	5040.744	4829.362	4614.909	4361.558	4133.121	3895.608	3661.848	3394.084	3139.642	2879.069	2654.975	2480.206	2290.725	2133.786	1991.495
"Ukraine"	804	44823.765	43051.065	41164.26	39080.689	37008.936	34924.992	32805.634	30760.874	29125.494	27293.923	25494.82	23897.069	22219.754	20730.916	19410.11	18465.618	17388.428	16281.593
"Channel Islands"	830	163.692	162.334	160.666	155.988	147.926	139.626	132.361	123.277	112.887	103.513	94.33	84.507	77.66	69.543	62.168	56.507	50.72	46.192
"Denmark"	208	5669.081	5698.022	5719.28	5704.236	5665.395	5578.665	5483.43	5333.64	5198.963	5066.314	4955.196	4804.838	4724.776	4600.495	4461.513	4288.264	4094.845	3955.145
"Estonia"	233	1312.558	1221.592	1132.031	1029.053	959.454	889.637	818.451	746.163	680.55	624.937	567.213	526.11	482.494	440.405	396.049	372.807	364.601	350.102
"Finland"	246	5503.457	5469.937	5412.869	5315.182	5188.763	5007.357	4829.632	4605.204	4408.941	4210.659	3999.884	3805.669	3572.831	3371.056	3133.513	2921.596	2734.905	2555.013
"Iceland"	352	329.425	330.79	330.623	328.757	324.696	316.681	307.078	296.317	282.536	268.264	253.217	235.131	223.01	208.303	192.214	179.435	166.191	153.696
"Ireland"	372	4688.465	4457.361	4196.02	3869.244	3612.526	3294.538	3002.077	2725.708	2449.612	2169.991	1894.607	1592.568	1346.559	1151.531	991.283	899.723	819.651	760.441
"Latvia"	428	1970.503	1773.062	1585.335	1400.778	1212.655	1054.885	908.458	782.469	662.052	533.764	455.549	364.976	299.228	238.665	202.242	166.008	147.068	129.412
