"country"	"country_code"	"age"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Colombia"	170	"15-19"	1979.702	1888.75	1796.305	1735.415	1641.147	1561.065	1491.274	1432.395	1381.617	1327.351	1267.571	1211.35	1178.544	1129.049	1096.48	1059.566	1029.568
"Colombia"	170	"20-24"	1981.29	1963.175	1875.211	1781.263	1721.288	1627.513	1550.89	1474.64	1415.415	1362.025	1313.064	1248.292	1198.799	1160.039	1119.599	1089.864	1049.365
"Colombia"	170	"25-29"	2052.887	1960.904	1945.904	1855.238	1762.291	1699.878	1607.996	1539.112	1452.185	1397.718	1341.271	1288.611	1232.585	1179.176	1148.908	1108.525	1072.437
"Colombia"	170	"30-34"	2022.33	2031.732	1941.366	1925.649	1836.682	1744.37	1679.271	1588.429	1525.971	1440.202	1374.499	1317.812	1271.862	1213.686	1163.023	1136.555	1093.116
"Colombia"	170	"35-39"	1967.082	2002.359	2013.172	1922.592	1909.004	1820.289	1728.498	1665.139	1573.621	1508.16	1424.99	1359.14	1306.962	1256.347	1206.417	1157.429	1124.529
"Colombia"	170	"40-44"	1796.715	1947.736	1984.216	1995.233	1906.114	1893.694	1803.263	1713.114	1652.92	1562.854	1492.004	1413.097	1343.796	1289.614	1240.802	1195.682	1146.98
"Colombia"	170	"45-49"	1605.939	1775.654	1926.652	1963.906	1976.071	1890.136	1877.586	1789.078	1700.019	1642.14	1552.614	1480.337	1405.674	1336.303	1285.123	1230.628	1190.009
"Colombia"	170	"50-54"	1629.956	1580.14	1749.402	1899.729	1939.707	1952.387	1869.185	1856.999	1770.785	1683.869	1628.683	1539.309	1468.105	1394.071	1325.385	1272.481	1219.026
"Colombia"	170	"55-59"	1427.867	1591.401	1545.407	1713.002	1863.097	1904.131	1920.051	1837.69	1825.195	1744.718	1661.168	1608.568	1522.409	1452.223	1379.736	1312.48	1258.895
"Colombia"	170	"60-64"	1155.357	1374.803	1535.903	1494.532	1660.409	1809.176	1851.099	1869.973	1792.587	1785.754	1706.377	1627.025	1578.881	1494.995	1429.564	1357.477	1292.755
"Colombia"	170	"65-69"	914.757	1087.932	1298.944	1455.712	1421.131	1583.741	1729.609	1773.917	1797.651	1729.923	1724.324	1655.687	1580.22	1533.618	1452.685	1395.183	1324.777
"Colombia"	170	"70-74"	643.02	830.884	992.929	1191.871	1343.407	1316.898	1473.529	1616.58	1663.275	1690.793	1633.039	1636.454	1577.18	1508.425	1464.72	1395.047	1342.27
"Colombia"	170	"75-79"	404.914	551.761	718.807	866.947	1050.254	1192.176	1175.305	1322.507	1461.901	1515.685	1549.375	1499.646	1512.502	1464.361	1409.618	1374.271	1319.448
"Colombia"	170	"80-84"	252.163	317.633	438.726	579.785	709.491	869.165	996.182	993.981	1130.223	1260.352	1315.902	1360.847	1327.441	1347.578	1315.014	1274.75	1252.337
"Colombia"	170	"85-89"	140.06	171.571	220.236	310.512	419.174	520.945	647.664	756.041	765.704	883.408	997.92	1057.52	1105.168	1092.767	1122.827	1104.508	1078.729
"Colombia"	170	"90-94"	60.755	75.987	95.297	125.819	182.035	251.115	317.864	405.423	483.227	498.044	586.92	677.036	729.612	775.681	784.819	816.894	814.806
"Colombia"	170	"95-99"	17.764	22.936	29.386	37.919	51.352	76.445	107.37	139.643	182.605	221.311	233.818	282.213	333.798	367.822	396.771	408.03	434.554
"Colombia"	170	"100+"	2.81	4.137	5.447	7.144	9.451	13.064	19.808	28.391	37.959	50.149	62.362	67.379	83.116	100.261	112.773	124.64	129.864
"Ecuador"	218	"0-4"	790.53	784.256	773.49	764.242	746.193	734.845	719.707	692.104	673.488	657.857	631.298	615.098	598.925	585.81	566.521	547.775	534.24
"Ecuador"	218	"5-9"	783.136	787.216	781.705	770.986	762.022	745.243	734.206	717.526	691.153	670.753	656.864	629.248	614.024	597.461	583.779	563.907	547.152
"Ecuador"	218	"10-14"	765.028	781.537	786.908	779.818	769.883	759.328	744.972	733.908	717.652	689.328	669.314	655.927	631.587	612.87	596.571	584.179	561.848
"Ecuador"	218	"15-19"	736.453	763.768	779.595	785.077	778.266	768.854	759.367	743.096	730.464	716.339	686.286	667.718	654.929	628.217	610.115	590.461	582.199
"Ecuador"	218	"20-24"	732.898	732.8	759.496	775.855	780.225	775.95	765.167	755.228	738.078	728.63	707.743	682.648	664.599	647.549	624.801	602.649	586.983
"Ecuador"	218	"25-29"	705.544	726.426	725.274	753.55	768.304	773.076	772.366	758.456	746.536	729.78	721.635	701.651	676.777	653.819	637.147	616.379	595.601
"Ecuador"	218	"30-34"	665.987	697.238	717.037	717.071	743.679	759.362	761.972	760.5	750.101	737.422	720.909	709.013	688.228	666.987	645.932	624.095	605.001
"Ecuador"	218	"35-39"	602.001	657.425	688.38	708.69	707.983	734.651	749.964	752.872	748.485	741.833	727.863	708.853	699.058	676.692	651.222	636.044	618.083
"Ecuador"	218	"40-44"	544.174	594.403	649.664	678.981	700.244	700.114	725.773	740.924	744.02	740.587	731.16	718.479	702.738	690.799	666.918	644.872	628.353
"Ecuador"	218	"45-49"	494.348	537.171	586.81	641.787	671.999	692.973	691.753	718.165	733.3	737.269	732.315	722.064	711.008	697.269	684.41	661.254	640.924
"Ecuador"	218	"50-54"	436.253	486.584	529.03	578.645	632.747	664.264	684.566	683.287	710.505	726.398	730.575	724.193	714.703	702.96	690.922	676.273	657.002
"Ecuador"	218	"55-59"	371.069	426.785	476.67	518.948	568.254	622.692	654.291	674.111	674.348	700.754	716.992	722.159	716.715	707.174	697.4	686.259	670.34
"Ecuador"	218	"60-64"	312.551	359.6	414.533	464.017	506.082	555.236	609.059	640.551	661.046	662.405	688.977	704.298	711.014	707.258	696.409	687.743	677.718
"Ecuador"	218	"65-69"	255.85	298.69	344.797	398.682	447.567	489.477	537.465	591.095	622.656	643.134	645.739	673.366	688.951	696.194	691.659	684.768	676.114
"Ecuador"	218	"70-74"	175.292	238.588	279.833	324.497	376.744	424.786	465.821	513.668	566.301	597.987	619.525	623.39	650.217	667.686	676.038	668.726	665.62
"Ecuador"	218	"75-79"	134.274	156.07	214.073	252.977	295.364	345.009	391.141	431.059	477.108	528.995	560.463	582.677	588.478	616.522	635.255	643.553	640.699
"Ecuador"	218	"80-84"	87.784	110.113	129.638	179.988	215.157	253.889	299.185	342.127	379.637	423.86	472.778	505.402	529.012	536.58	565.738	587.509	596.855
"Ecuador"	218	"85-89"	49.892	62.117	79.694	95.614	135.296	163.985	196.425	234.943	271.833	306.393	346.326	389.668	421.262	447.312	459.196	488.492	511.949
"Ecuador"	218	"90-94"	21.061	26.922	34.72	45.912	56.711	81.918	102.127	124.863	153.043	180.934	207.193	238.999	273.63	300.647	323.878	339.438	367.168
"Ecuador"	218	"95-99"	5.047	6.91	9.286	12.509	17.271	22.014	33.149	42.506	53.931	68.25	82.919	98.028	116.275	137.304	154.374	171.236	184.517
"Ecuador"	218	"100+"	0.643	0.83	1.207	1.709	2.428	3.491	4.674	7.302	9.841	13.064	17.044	21.71	26.801	33.233	40.177	46.822	53.548
"French Guiana"	254	"0-4"	16.419	17.45	18.347	19.303	20.222	20.624	20.976	21.318	22.117	22.423	22.666	22.554	22.249	22.427	22.053	21.862	22.244
"French Guiana"	254	"5-9"	15.987	16.487	17.525	18.38	19.306	20.147	20.789	21.229	21.451	22.158	22.483	22.72	22.847	22.16	22.438	22.271	22.018
"French Guiana"	254	"10-14"	15.196	16.062	16.577	17.617	18.501	19.441	20.245	21.072	21.325	21.859	22.169	22.711	23.005	22.876	22.511	22.416	22.383
"French Guiana"	254	"15-19"	13.756	15.395	16.218	16.617	17.598	18.807	19.731	20.626	21.377	21.503	21.887	22.391	22.892	23.429	23.182	23.224	22.346
"French Guiana"	254	"20-24"	12.492	14.021	15.571	16.411	16.593	17.758	18.477	19.478	20.776	21.413	21.451	22.227	22.347	22.829	23.326	23.358	22.978
"French Guiana"	254	"25-29"	10.795	12.724	14.231	15.862	16.563	16.778	17.41	18.369	19.581	20.722	21.682	21.13	22.042	21.985	22.197	22.387	22.969
"French Guiana"	254	"30-34"	9.23	10.959	12.98	14.334	16.033	16.631	16.642	17.564	18.451	19.634	20.973	21.416	21.479	21.409	21.465	21.85	21.87
"French Guiana"	254	"35-39"	9.709	9.349	11.123	13.036	14.42	15.984	16.515	16.814	17.367	18.506	20.282	21.25	20.99	21.507	21.636	21.598	21.735
"French Guiana"	254	"40-44"	9.843	9.777	9.452	11.148	13.037	14.312	16.086	16.668	16.78	17.532	18.679	20.291	21.21	21.523	21.501	21.691	21.69
"French Guiana"	254	"45-49"	9.216	9.849	9.823	9.472	11.192	13.094	14.398	16.043	16.956	16.947	17.595	18.536	20.335	21.481	21.572	21.495	21.584
"French Guiana"	254	"50-54"	7.89	9.192	9.861	9.812	9.461	11.203	13.12	14.478	16.093	16.958	16.917	17.697	18.327	20.322	21.585	21.676	21.593
"French Guiana"	254	"55-59"	5.993	7.835	9.162	9.814	9.772	9.427	11.187	13.088	14.562	15.872	16.815	16.814	17.562	18.535	20.404	21.868	21.824
"French Guiana"	254	"60-64"	5.218	5.918	7.765	9.053	9.743	9.699	9.397	11.104	13.007	14.595	15.844	16.754	16.946	17.502	18.648	20.488	21.843
"French Guiana"	254	"65-69"	3.978	5.086	5.793	7.596	8.91	9.582	9.593	9.289	11.004	13.009	14.506	15.798	16.733	16.902	17.367	18.587	20.496
"French Guiana"	254	"70-74"	2.314	3.787	4.867	5.563	7.332	8.628	9.345	9.38	9.121	10.883	12.859	14.35	15.64	16.595	16.731	17.317	18.534
"French Guiana"	254	"75-79"	1.789	2.102	3.467	4.496	5.187	6.878	8.145	8.873	8.96	8.773	10.517	12.489	13.897	15.294	16.181	16.542	17.139
"French Guiana"	254	"80-84"	0.771	1.484	1.768	2.966	3.898	4.552	6.115	7.307	8.041	8.22	8.091	9.742	11.657	13.146	14.695	15.548	15.996
"French Guiana"	254	"85-89"	0.51	0.542	1.066	1.304	2.231	2.996	3.579	4.904	5.974	6.669	6.928	6.842	8.424	10.232	11.725	13.169	14.347
"French Guiana"	254	"90-94"	0.281	0.275	0.303	0.614	0.775	1.367	1.89	2.324	3.263	4.113	4.691	4.943	5.062	6.286	7.767	9.178	10.579
"French Guiana"	254	"95-99"	0.061	0.104	0.106	0.121	0.255	0.333	0.608	0.875	1.115	1.64	2.142	2.554	2.768	2.873	3.707	4.781	5.659
"French Guiana"	254	"100+"	0.011	0.013	0.023	0.024	0.029	0.064	0.086	0.165	0.248	0.33	0.507	0.692	0.859	0.982	1.051	1.406	1.867
"Guyana"	328	"0-4"	37.163	37.607	35.042	32.527	30.148	28.986	28.476	27.409	26.181	25.179	24.699	23.725	24.079	23.149	22.48	21.647	20.493
"Guyana"	328	"5-9"	32.056	36.506	37.128	34.541	31.89	29.983	28.838	28.402	27.3	25.827	25.044	24.626	23.849	24.237	23.236	22.307	21.418
"Guyana"	328	"10-14"	31.128	31.622	36.229	36.874	34.419	31.726	29.887	28.885	28.212	27.334	25.621	25.064	24.644	23.812	24.058	23.053	22.218
"Guyana"	328	"15-19"	42.986	29.378	30.074	34.907	35.75	33.535	31.195	29.319	28.428	28.205	27.076	25.977	25.241	24.56	24.136	23.545	22.576
"Guyana"	328	"20-24"	44.14	39.825	26.898	27.696	32.66	33.708	31.631	29.312	27.708	27.391	26.963	26.57	25.727	25.385	24.202	23.184	22.808
"Guyana"	328	"25-29"	32.775	41.033	37.324	24.427	25.739	30.897	32.379	30.026	27.868	26.177	26.178	26.031	26.043	25.086	24.204	23.022	22.047
"Guyana"	328	"30-34"	16.465	30.563	39.021	36.046	22.933	24.964	29.666	31.145	29.232	26.748	25.726	25.266	25.419	25.648	24.448	23.418	21.994
"Guyana"	328	"35-39"	16.865	14.984	29.009	38.268	34.39	22.205	24.015	29.349	30.829	28.724	25.983	25.288	24.903	25.256	25.013	23.883	22.717
"Guyana"	328	"40-44"	20.762	15.797	13.975	28.358	37.204	33.663	21.832	23.142	28.754	30.414	28.42	26.377	25.118	25.005	25.023	24.721	23.434
"Guyana"	328	"45-49"	23.817	19.824	14.974	13.445	27.686	36.395	33.15	21.294	22.283	28.454	30.138	27.97	26.116	25.458	24.696	24.843	24.254
"Guyana"	328	"50-54"	25.209	22.734	18.902	14.39	12.961	26.689	35.264	32.607	20.71	21.789	27.776	29.34	27.521	25.882	24.998	24.503	24.37
"Guyana"	328	"55-59"	22.448	23.705	21.413	17.889	13.604	12.219	25.234	33.735	31.213	20.011	21.029	26.722	28.575	26.843	25.243	24.243	23.895
"Guyana"	328	"60-64"	18.637	20.481	21.698	19.638	16.395	12.484	11.237	23.494	31.342	28.766	18.588	19.677	25.2	26.929	25.093	23.992	22.966
"Guyana"	328	"65-69"	11.661	16.184	17.845	18.95	17.187	14.387	10.937	9.871	20.847	27.932	26.027	16.74	17.757	22.757	24.208	22.68	21.937
"Guyana"	328	"70-74"	7.248	9.333	13.014	14.388	15.339	13.963	11.699	8.948	8.124	17.191	23.014	21.623	14.183	14.907	19.341	20.57	19.739
"Guyana"	328	"75-79"	4.007	5.081	6.574	9.213	10.218	10.931	9.995	8.458	6.485	5.93	12.637	17.108	15.93	10.477	11.465	14.862	15.801
"Guyana"	328	"80-84"	2.009	2.263	2.887	3.762	5.304	5.923	6.374	5.837	4.96	3.866	3.583	7.673	10.387	9.766	6.358	7.192	9.366
"Guyana"	328	"85-89"	0.571	0.826	0.933	1.196	1.567	2.223	2.494	2.701	2.508	2.153	1.695	1.574	3.397	4.647	4.384	2.957	3.344
"Guyana"	328	"90-94"	0.192	0.146	0.213	0.242	0.312	0.411	0.587	0.664	0.724	0.677	0.593	0.469	0.439	0.967	1.338	1.285	0.875
"Guyana"	328	"95-99"	0.026	0.026	0.02	0.029	0.033	0.043	0.058	0.083	0.094	0.103	0.097	0.085	0.069	0.064	0.144	0.206	0.197
"Guyana"	328	"100+"	0.003	0.002	0.002	0.001	0.002	0.002	0.003	0.004	0.006	0.007	0.008	0.007	0.006	0.005	0.005	0.011	0.015
"Paraguay"	600	"0-4"	341.24	337.748	327.4	317.921	307.942	302.816	293.633	283.524	274.284	264.16	253.959	246.474	236.905	228.167	218.496	214.322	206.96
"Paraguay"	600	"5-9"	327.453	338.442	334.983	324.901	315.891	306.08	300.741	292.012	282.861	273.164	262.568	253.703	245.474	236.735	227.392	217.872	213.774
"Paraguay"	600	"10-14"	325.705	324.702	335.954	332.628	323.164	313.884	303.629	298.947	290.777	281.014	271.382	261.086	252.927	245.059	235.497	226.868	217.321
"Paraguay"	600	"15-19"	318.658	322.291	321.411	332.646	330.569	320.573	311.161	300.877	296.744	288.713	279.224	270.947	260.845	251.516	243.134	233.078	225.061
"Paraguay"	600	"20-24"	329.929	313.114	316.793	316.309	328.212	326.015	316.927	306.915	296.679	293.034	284.704	273.884	266.532	256.169	245.798	238.579	228.511
"Paraguay"	600	"25-29"	312.268	322.311	305.781	309.849	310.273	321.742	319.035	311.158	301.466	291.678	286.667	275.966	264.607	257.205	246.415	240.091	230.63
"Paraguay"	600	"30-34"	288.692	303.518	313.676	297.645	302.901	302.522	313.846	312.104	304.244	295.582	285.017	276.525	265.874	253.844	244.213	237.668	230.189
"Paraguay"	600	"35-39"	250.626	279.591	294.313	304.738	289.922	294.985	294.742	305.539	303.939	297.365	288.854	279.021	269.469	258.227	247.329	239.471	232.87
"Paraguay"	600	"40-44"	198.734	243.417	271.965	286.905	298.107	283.615	288.391	288.276	299.324	298.342	291.118	284.89	276.204	266.473	255.874	244.124	236.575
"Paraguay"	600	"45-49"	157.962	191.774	235.841	264.211	279.745	291.44	276.795	281.066	281.516	293.694	291.898	287.7	281.21	272.679	263.194	253.301	241.116
"Paraguay"	600	"50-54"	144.462	151.002	184.215	227.406	256.227	272.161	283.23	268.642	273.45	273.8	285.664	287.355	283.249	277.197	268.828	259.64	249.04
"Paraguay"	600	"55-59"	127.597	138.784	145.175	177.62	220.028	248.181	263.901	274.811	260.765	265.86	266.468	279.289	281.05	277.501	271.618	263.823	255.454
"Paraguay"	600	"60-64"	109.145	121.282	132.133	138.583	170.032	211.141	238.509	253.778	264.639	251.628	256.826	258.408	271.17	273.187	269.646	264.204	256.446
"Paraguay"	600	"65-69"	90.852	102.025	113.679	124.173	130.535	160.671	199.958	226.406	241.198	252.435	240.35	246.088	247.734	261.28	263.201	259.575	254.752
"Paraguay"	600	"70-74"	65.553	82.704	93.256	104.423	114.434	120.832	149.198	186.345	211.617	226.619	237.411	226.598	232.545	235.455	248.422	250.736	248.331
"Paraguay"	600	"75-79"	45.776	56.729	72.11	81.902	92.146	101.761	107.963	134.187	168.408	192.398	206.513	218.033	208.957	215.738	218.327	230.484	235.964
"Paraguay"	600	"80-84"	30.231	35.643	44.706	57.544	65.963	75.193	83.98	89.941	112.746	143.079	164.519	177.745	189.062	183.167	190.121	193.734	205.536
"Paraguay"	600	"85-89"	14.92	19.387	23.324	29.821	38.968	45.576	52.788	59.721	65.066	82.888	107.06	124.742	136.166	147.151	143.684	151.301	156.399
"Paraguay"	600	"90-94"	6.449	7.203	9.614	11.864	15.446	20.714	24.645	29.23	34.006	37.763	49.192	64.836	77.325	85.893	93.961	94.23	100.132
"Paraguay"	600	"95-99"	1.584	2.162	2.489	3.429	4.321	5.817	7.938	9.715	11.93	14.181	16.273	21.737	29.049	35.523	40.657	45.663	46.652
"Paraguay"	600	"100+"	0.24	0.341	0.481	0.574	0.807	1.052	1.441	2.036	2.589	3.275	4.017	4.735	6.454	8.973	11.318	13.241	15.298
"Peru"	604	"0-4"	1458.907	1408.074	1349.818	1302.977	1268.019	1235.421	1188.961	1139.419	1101.074	1048.399	1009.011	968.852	929.276	886.357	849.996	809.491	784.007
"Peru"	604	"5-9"	1461.535	1442.307	1395.321	1337.575	1288.974	1251.943	1220.054	1176.96	1124.363	1088.16	1034.526	998.668	955.633	916.236	880.033	836.445	797.677
"Peru"	604	"10-14"	1406.448	1444.828	1424.622	1376.79	1320.068	1271.727	1232.336	1204.01	1160.064	1106.137	1067.009	1018.826	979.325	939.616	899.504	864.651	824.9
"Peru"	604	"15-19"	1364.204	1388.207	1426.371	1407.046	1357.918	1297.379	1248.571	1218.876	1185.614	1146.178	1087.586	1044.461	991.82	952.181	914.043	879.753	848.582
"Peru"	604	"20-24"	1331.872	1341.969	1366.148	1401.999	1383.767	1335.052	1273.349	1229.096	1197.572	1162.803	1110.406	1060.835	1018.061	973.686	929.268	900.322	856.81
"Peru"	604	"25-29"	1355.039	1306.203	1316.522	1338.944	1374.634	1355.254	1308.936	1245.3	1197.729	1172.333	1132.112	1083.937	1041.368	988.801	942.718	903.343	880.126
"Peru"	604	"30-34"	1316.2	1329.132	1280.827	1288.896	1311.57	1348.113	1329.289	1281.529	1215.938	1170.162	1145.736	1099.836	1056.21	1000.51	965.8	918.562	879.449
"Peru"	604	"35-39"	1190.408	1292.403	1305.933	1255.883	1265.353	1288.593	1325.162	1308.022	1256.107	1195.781	1142.049	1114.984	1074.697	1034.634	980.504	951.608	893.944
"Peru"	604	"40-44"	1107.388	1169.674	1271.954	1284.404	1236.931	1246.266	1269.15	1308.065	1288.374	1235.146	1171.226	1121.911	1093.135	1059.05	1017.457	966.335	931.545
"Peru"	604	"45-49"	975.672	1087.825	1150.528	1252.507	1266.285	1218.405	1230.263	1253.325	1289.935	1270.526	1216.585	1157.943	1106.293	1083.079	1044.545	1002.876	952.425
"Peru"	604	"50-54"	886.894	955.949	1067.767	1130.309	1231.291	1245.933	1201.303	1213.078	1237.869	1271.591	1255.734	1201.789	1144.797	1094.552	1067.259	1034.799	990.145
"Peru"	604	"55-59"	758.795	864.131	932.965	1043.837	1106.15	1207.105	1223.399	1180.04	1193.255	1217.698	1252.641	1233.739	1186.056	1128.516	1078.466	1054.381	1022.231
"Peru"	604	"60-64"	616.966	731.429	834.775	903.654	1013.529	1076.8	1176.068	1193.554	1153.907	1166.18	1193.991	1230.803	1210.093	1169.937	1109.811	1064.843	1035.802
"Peru"	604	"65-69"	489.172	583.781	694.7	795.911	864.225	971.625	1035.962	1135.851	1155.578	1117.232	1132.549	1159.983	1197.357	1178.706	1138.558	1084.106	1043.761
"Peru"	604	"70-74"	353.803	448.771	538.723	645.1	742.773	810.559	914.793	978.634	1077.176	1099.433	1066.453	1084.406	1111.515	1153.641	1133.253	1100.453	1048.445
"Peru"	604	"75-79"	250.065	307.957	394.189	478.35	577.629	670.282	737.53	837.702	901.102	995.659	1021.416	995.346	1017.407	1049.03	1087.628	1076.248	1045.18
"Peru"	604	"80-84"	169.403	197.936	247.489	322.792	396.451	485.471	571.524	635.32	729.61	791.156	881.458	913.182	895.942	919.626	949.52	995.928	994.032
"Peru"	604	"85-89"	95.854	113.871	136.37	175.635	233.553	294.31	367.018	440.954	497.334	580.597	639.231	723.369	753.612	748.945	775.694	811.361	854.738
"Peru"	604	"90-94"	45.821	51.261	63.074	78.719	104.454	143.823	186.303	239.706	293.698	338.777	404.047	454.574	526.607	558.747	561.519	591.512	627.261
"Peru"	604	"95-99"	10.089	18.212	21.324	27.591	35.916	49.809	71.047	95.855	126.896	160.194	190.856	233.065	269.162	319.846	349.336	358.654	382.906
"Peru"	604	"100+"	1.872	2.787	5.3	6.57	8.99	12.372	17.795	26.775	37.587	51.764	67.243	83.739	104.31	125.368	152.569	172.324	181.968
"Suriname"	740	"0-4"	22.88	22.176	21.449	20.393	19.774	18.768	17.866	16.921	16.464	15.554	14.927	14.833	14.204	13.544	13.009	12.539	11.811
"Suriname"	740	"5-9"	23.061	22.596	22.031	21.216	20.289	19.67	18.683	17.775	16.822	16.202	15.567	15.052	14.627	14.069	13.622	12.998	12.433
"Suriname"	740	"10-14"	23.325	22.943	22.516	21.83	21.144	20.228	19.489	18.603	17.693	16.695	16.185	15.425	15.097	14.588	14.044	13.644	12.872
"Suriname"	740	"15-19"	23.728	22.938	22.572	22.157	21.535	20.891	19.8	19.36	18.162	17.209	16.678	15.955	15.277	14.792	14.397	14.104	13.441
"Suriname"	740	"20-24"	22.781	23.041	22.32	22.046	21.4	20.746	20.074	19.255	18.169	17.204	16.898	16.286	15.736	14.719	14.343	13.956	12.884
"Suriname"	740	"25-29"	20.331	22.02	22.51	21.696	21.433	20.703	19.929	19.481	18.495	17.356	16.561	16.113	15.616	14.972	14.05	13.518	12.689
"Suriname"	740	"30-34"	21.891	19.75	21.664	21.975	21.101	20.823	20.183	19.517	18.891	18.028	16.931	16.349	15.819	15.184	14.381	13.593	12.93
"Suriname"	740	"35-39"	19.931	21.405	19.36	21.275	21.365	20.692	20.461	20.033	19.14	18.258	17.778	16.938	16.175	15.425	15.149	14.265	13.241
"Suriname"	740	"40-44"	16.872	19.541	21.103	19.103	20.877	21.119	20.55	20.082	19.508	18.972	18.082	17.615	16.859	15.618	15.5	14.854	13.972
"Suriname"	740	"45-49"	18.065	16.524	19.235	20.765	18.746	20.614	20.739	20.24	19.648	19.138	18.461	17.901	17.532	16.545	15.719	15.262	14.666
"Suriname"	740	"50-54"	16.409	17.627	16.177	18.84	20.311	18.461	20.244	20.502	19.781	19.41	18.906	18.25	17.757	17.375	16.409	15.552	15.022
"Suriname"	740	"55-59"	16.033	15.855	17.107	15.694	18.289	19.796	17.905	19.811	20.009	19.403	19.06	18.56	18.018	17.549	17.135	16.248	15.424
"Suriname"	740	"60-64"	12.075	15.216	15.102	16.32	14.988	17.515	19.069	17.356	19.082	19.361	18.909	18.616	18.16	17.624	17.153	16.788	15.894
"Suriname"	740	"65-69"	8.788	11.104	14.064	13.988	15.174	13.978	16.419	17.944	16.382	18.051	18.48	17.981	17.817	17.302	16.916	16.457	16.187
"Suriname"	740	"70-74"	6.184	7.68	9.764	12.425	12.43	13.532	12.54	14.825	16.243	14.888	16.438	17.035	16.6	16.569	15.986	15.769	15.467
"Suriname"	740	"75-79"	4.52	4.988	6.242	7.994	10.255	10.342	11.355	10.605	12.596	13.856	12.757	14.267	14.779	14.549	14.721	14.43	14.174
"Suriname"	740	"80-84"	2.979	3.216	3.576	4.526	5.86	7.603	7.746	8.64	8.121	9.717	10.79	9.934	11.262	11.803	11.861	12.038	12.059
"Suriname"	740	"85-89"	1.566	1.752	1.914	2.157	2.77	3.63	4.763	4.912	5.538	5.292	6.45	7.266	6.804	7.789	8.243	8.363	8.694
"Suriname"	740	"90-94"	0.548	0.7	0.794	0.881	1.011	1.316	1.747	2.345	2.456	2.795	2.72	3.378	3.903	3.695	4.258	4.6	4.79
"Suriname"	740	"95-99"	0.13	0.166	0.216	0.249	0.282	0.328	0.433	0.589	0.801	0.85	0.993	0.985	1.253	1.46	1.412	1.679	1.849
"Suriname"	740	"100+"	0.017	0.025	0.032	0.043	0.05	0.057	0.067	0.091	0.125	0.174	0.19	0.224	0.227	0.294	0.349	0.346	0.421
"Uruguay"	858	"0-4"	115.946	112.359	108.757	103.806	98.827	95.504	92.615	88.481	84.918	80.926	78.232	75.188	72.92	69.886	67.129	65.041	62.515
"Uruguay"	858	"5-9"	116.308	114.3	110.827	107.31	101.787	97.33	93.445	90.897	87.314	83.651	79.332	76.912	73.997	71.886	68.839	65.908	63.845
"Uruguay"	858	"10-14"	118.146	114.802	112.765	109.494	105.488	100.371	95.969	92.603	89.689	86.291	82.435	78.671	75.736	72.622	70.307	68.165	64.57
"Uruguay"	858	"15-19"	120.847	116.737	113.578	111.578	107.95	104.271	98.806	94.459	91.099	88.019	85.367	81.512	77.203	74.614	71.627	69.558	67.063
"Uruguay"	858	"20-24"	124.149	118.307	114.218	110.548	108.697	105.55	101.375	96.074	92.255	88.21	85.155	82.642	78.747	74.982	71.667	69.487	66.828
"Uruguay"	858	"25-29"	125.285	120.636	114.756	110.255	107.024	105.596	102.492	97.884	92.488	88.997	85.033	81.805	79.592	76.064	71.945	69.736	66.398
"Uruguay"	858	"30-34"	117.674	122.52	118.094	112.34	107.658	104.667	102.682	99.416	94.668	90.009	86.581	82.329	79.82	76.825	74.018	69.822	67.668
"Uruguay"	858	"35-39"	110.362	115.8	120.716	116.507	110.299	106.123	102.588	101.02	97.811	93.182	88.803	85.174	81.03	78.331	75.643	72.571	68.735
"Uruguay"	858	"40-44"	118.008	108.718	114.238	119.314	114.878	108.774	104.481	101.218	99.96	96.326	91.772	87.578	83.979	79.702	77.115	74.572	71.693
"Uruguay"	858	"45-49"	111.466	116.341	107.209	112.843	117.706	113.552	107.404	103.532	100.067	98.819	95.248	90.592	86.648	83.14	78.951	76.107	73.966
"Uruguay"	858	"50-54"	101.295	109.333	114.267	105.308	110.874	115.849	111.632	105.773	102.017	98.73	97.522	93.889	89.332	85.452	81.938	77.837	75.174
"Uruguay"	858	"55-59"	101.622	98.537	106.641	111.508	102.793	108.332	113.241	109.281	103.631	100.12	96.89	95.544	92.329	88.017	83.996	80.557	76.235
"Uruguay"	858	"60-64"	95.246	97.998	95.227	103.19	107.976	99.671	105.225	110.176	106.407	101.235	97.7	94.866	93.623	90.654	86.497	82.367	79.226
"Uruguay"	858	"65-69"	80.806	90.151	93.029	90.602	98.405	103.222	95.423	101.12	105.88	102.64	97.762	94.551	91.611	90.747	88.062	84.373	80.04
"Uruguay"	858	"70-74"	70.279	74.225	83.12	86.078	84.093	91.703	96.518	89.55	95.073	100.16	97.273	92.731	89.852	87.682	86.841	84.425	81.053
"Uruguay"	858	"75-79"	57.591	61.58	65.413	73.753	76.731	75.359	82.623	87.529	81.544	87.12	92.18	89.795	86.043	83.78	81.818	81.037	79.151
"Uruguay"	858	"80-84"	46.205	47.313	51.085	54.706	62.198	65.352	64.736	71.585	76.365	71.523	77.098	82.079	80.389	77.683	75.979	74.915	74.555
