"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
144	"Sri Lanka"	-64.007	79.099	124.341	166.987	203.764	232.956	255.148	270.928	281.849	290.3	297.931	306.171	315.682	327.012	340.518	354.824	368.614
96	"Brunei Darussalam"	19.236	27.489	31.562	35.616	39.577	43.385	46.993	50.278	53.034	54.944	55.862	55.962	55.693	55.47	55.525	55.819	56.178
116	"Cambodia"	593.762	858.368	939.18	1020.905	1104.519	1190.561	1277.258	1361.899	1439.536	1509.485	1572.757	1633.312	1691.664	1740.22	1772.562	1789.369	1798.07
360	"Indonesia"	1775.277	2479.128	2934.658	3384.526	3826.933	4258.272	4658.516	5004.374	5292.017	5523.23	5704.358	5850.349	5968.875	6069.873	6166.463	6265.851	6367.595
418	"Lao People's Democratic Republic"	232.742	284.858	333.679	380.907	425.691	467.724	505.544	536.844	560.221	576.757	588.422	598.216	609.236	621.636	637.816	660.464	687.832
458	"Malaysia"	1071.233	1237.96	1397.726	1557.702	1716.237	1873.145	2028.885	2186.237	2343.955	2495.799	2639.957	2773.573	2898.36	3017.211	3132.465	3243.868	3349.183
104	"Myanmar"	516.779	898.098	1029.448	1157.675	1277.439	1383.96	1474.034	1549.845	1612.389	1659.563	1686.623	1694.059	1685.796	1670.662	1656.718	1649.054	1644.489
608	"Philippines"	657.887	1012.425	1281.133	1545.48	1798.223	2029.216	2238.209	2424.023	2592.255	2748.021	2898.023	3053.415	3224.163	3413.408	3622.524	3851.554	4091.055
702	"Singapore"	713.425	867.708	953.828	1038.181	1118.566	1196.129	1274.031	1354.987	1438.96	1523.611	1608.525	1694.948	1782.761	1871.51	1959.974	2046.362	2131.31
764	"Thailand"	1501.336	1889.531	1896.114	1896.141	1891.622	1881.153	1860.951	1832.115	1797.916	1761.751	1720.19	1674.257	1631.725	1594.177	1555.723	1506.591	1448.562
626	"Timor-Leste"	167.661	238.383	274.21	310.593	347.57	386.198	427.523	471.203	515.804	561.788	609.127	653.847	693.63	730.924	767.651	802.352	833.645
704	"Viet Nam"	1063.834	1334.949	1447.034	1549.457	1637.275	1704.522	1749.307	1780.871	1809.277	1841.867	1879.258	1911.507	1933.444	1946.709	1951.371	1948.008	1943.204
51	"Armenia"	235.227	304.995	338.827	371.56	401.068	424.741	441.438	452.413	459.988	466.942	475.873	487.809	501.387	513.504	522.422	528.189	533.103
