"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Channel Islands"	830	163.692	170.095	175.916	182.002	187.823	192.761	197.746	202.359	205.846	210.82	216.07	222.62	227.744	235.017	243.174	251.162	260.297	269.325
"Denmark"	208	5669.081	5832.821	6012.428	6203.335	6391.127	6574.831	6748.146	6913.698	7113.324	7292.278	7539.022	7794.022	8039.615	8296.838	8550.887	8838.765	9015.774	9273.121
"Estonia"	233	1312.558	1336.983	1355.225	1364.103	1371.492	1377.28	1383.4	1392.788	1401.897	1410.126	1411.071	1419.664	1421.838	1411.966	1416.598	1430.504	1432.541	1449.007
"Finland"	246	5503.457	5687.535	5849.457	5989.614	6130.697	6239.671	6317.681	6471.857	6583.658	6669.153	6841.884	7007.996	7120.47	7258.932	7369.582	7460.464	7585.053	7704.655
"Iceland"	352	329.425	345.637	360.536	375.567	388.633	399.791	409.991	418.453	425.461	434.266	438.618	444.383	449.362	457.49	462.211	464.532	471.562	479.889
"Ireland"	372	4688.465	4941.255	5175.291	5413.065	5658.019	5892.527	6130.982	6354.623	6553.63	6762.353	6937.233	7212.255	7390.431	7522.718	7750.795	8036.369	8254.056	8485.106
"Latvia"	428	1970.503	1927.579	1890.572	1858.145	1827.606	1810.165	1787.509	1775.407	1762.473	1754.043	1749.585	1766.365	1770.463	1782.342	1828.723	1834.976	1856.527	1873.228
"Lithuania"	440	2878.405	2723.311	2599.998	2492.204	2384.488	2297.51	2249.09	2199.057	2164.429	2126.686	2081.69	2063.849	2060.545	2052.692	2028.894	2027.455	2038.517	2048.592
"Norway"	578	5210.967	5613.152	6057.519	6557.058	7066.954	7645.917	8239.13	8877.836	9582.404	10340.91	11142.931	12065.706	13052.559	14211.536	15339.486	16493.284	17837.361	19353.742
"Sweden"	752	9779.426	10285.446	10792.794	11311.351	11801.659	12256.152	12712.884	13276.27	13805.552	14441.139	15133.53	15727.333	16328.567	16969.381	17686.785	18340.251	18980.013	19676.741
"United Kingdom"	826	64715.81	67195.111	69630.144	71913.838	74196.517	76460.802	78775.207	81005.527	82872.267	84781.8	87424.704	89656.274	92370.497	94783.902	97435.032	99640.462	102598.857	105147.203
"Albania"	8	2896.679	3086.704	3253.944	3392.998	3551.16	3647.632	3748.967	3837.057	4000.584	4132.766	4177.041	4292.068	4324.902	4451.338	4504.393	4438.197	4540.502	4617.751
