"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Bangladesh"	50	79718.677	82885.353	85516.318	87764.646	89142.23	90014.024	89878.198	89331.943	88053.867	85959.75	83505.83	80531.044	76908.322	73768.913	70066.407	65979.981	62186.967	58343.462
"Bhutan"	64	358.546	353.442	349.361	348.253	341.181	334.008	328.566	321.7	311.722	295.799	280.068	260.643	250.42	233.193	216.938	198.092	182.986	171.611
"India"	356	631502.119	662775.256	691894.023	715719.756	735034.61	749115.799	759817.466	762831.843	760428.659	753211.547	739577.033	722265.959	703204.455	680803.041	654445.687	628882.762	604648.425	578662.342
"Iran (Islamic Republic of)"	364	39274.07	40313.79	41094.454	41306.535	41600.657	41230.885	40826.42	40331.242	39491.863	37893.902	36022.371	33818.29	31524.434	28847.74	26411.413	24543.067	22780.232	20860.344
"Maldives"	462	181.29	191.504	199.091	204.467	208.012	209.45	210.055	209.207	206.716	200.917	192.025	182.839	172.967	162.555	153.704	143.319	134.187	123.854
"Nepal"	524	14697.228	15164.575	15554.57	15809.716	15895.417	15877.683	15730.612	15443.578	15015.388	14567.042	13947.353	13201.636	12312.288	11337.757	10373.184	9279.459	8254.553	7380.123
"Pakistan"	586	91872.571	99770.682	106947.272	113118.314	119168.64	124761.937	129300.292	132847.107	134914.993	136041.642	135948.273	134141.36	132496.659	128665.719	125502.637	121480.954	115714.935	109708.684
"Sri Lanka"	144	10735.746	10852.986	10882.614	10816.491	10667.759	10462.045	10156.999	9816.469	9381.347	8925.305	8406.524	7902.035	7341.514	6786.005	6305.558	5816.805	5398.009	4931.508
"Brunei Darussalam"	96	205.161	212.71	217.236	218.907	218.578	214.497	209.921	201.8	191.837	178.274	167.888	154.411	141.249	130.397	119.217	107.488	98.681	90.415
"Cambodia"	116	7979.745	8441.827	8882.474	9257.243	9594.241	9878.034	10114.526	10289.048	10407.122	10459.507	10431.933	10361.27	10229.028	9946.052	9658.334	9410.695	9077.839	8621.166
"Indonesia"	360	127875.936	133737.945	138628.481	142703.094	145795.034	148002.344	148997.192	148812.535	147726.445	145755.529	142820.464	139671.713	136809.342	133071.731	128326.161	123659.505	118728.134	114511.447
"Lao People's Democratic Republic"	418	3416.695	3587.538	3754.632	3892.934	4028.492	4134.489	4224.082	4247.368	4280.313	4270.642	4233.772	4156.429	4055.378	3898.677	3728.001	3494.485	3290.717	3075.831
"Malaysia"	458	15305.331	16236.455	17079.693	17823.958	18280.94	18594.737	18575.679	18630.916	18618.193	18440.933	18124.539	17720.389	17321.145	16799.863	16152.007	15461.805	15000.463	14292.121
